ID;Year_Birth;Education;Marital_Status;Income;Kidhome;Teenhome;Dt_Customer;Recency;MntWines;MntFruits;MntMeatProducts;MntFishProducts;MntSweetProducts;MntGoldProds;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;AcceptedCmp3;AcceptedCmp4;AcceptedCmp5;AcceptedCmp1;AcceptedCmp2;Complain;Z_CostContact;Z_Revenue;Response;Age;DaysCustomer;TotalChild;Monetary;MntPurchase;MntAccepted;clusters
3910;1975;1;0;83829.0;0;0;2013-10-08;78;897;161;430;186;161;27;0;4.0;7.0;6.0;1;1;0;1;1;0;0;3;11;1;39;361;0;1862.0;14.0;3;1
5207;1963;4;1;53378.0;1;1;2012-09-24;41;489;6;152;8;6;132;10;9.0;4.0;6.0;8;0;0;0;0;0;0;3;11;1;51;740;2;793.0;18.0;0;2
11114;1970;1;1;19656.0;1;0;2013-02-08;94;25;4;9;6;8;32;3;2.0;1.0;3.0;7;0;0;0;0;0;0;3;11;0;44;603;1;84.0;11.0;0;0
5429;1948;4;1;45579.0;0;1;2013-08-20;10;145;1;33;2;1;1;1;4.0;1.0;4.0;6;0;0;0;0;0;0;3;11;0;66;410;1;183.0;11.0;0;0
9400;1958;2;0;85485.0;0;0;2014-06-21;73;630;26;611;44;18;54;1;6.0;6.0;6.0;2;0;0;0;0;0;0;3;11;0;56;105;0;1383.0;14.0;0;1
1740;1944;1;1;55956.0;0;0;2014-04-07;22;760;38;104;50;9;38;2;7.0;3.0;4.0;4;0;1;0;0;0;0;3;11;0;70;180;0;999.0;11.0;1;1
7488;1963;3;0;64191.0;0;1;2013-01-22;30;420;15;186;151;38;15;3;5.0;3.0;13.0;3;0;0;0;0;0;0;3;11;0;51;620;1;825.0;19.0;0;2
195;1972;1;0;38808.0;1;0;2012-08-26;21;125;17;52;3;19;30;4;5.0;1.0;4.0;8;1;0;0;0;0;0;3;11;1;42;769;1;246.0;13.0;1;0
635;1966;3;1;57183.0;1;1;2013-03-19;51;464;5;64;7;0;70;8;9.0;1.0;7.0;8;0;0;0;0;0;0;3;11;0;48;564;2;610.0;16.0;0;2
7527;1968;3;0;23748.0;1;0;2012-11-21;97;6;6;29;12;15;8;3;2.0;1.0;3.0;8;0;0;0;0;0;0;3;11;0;46;682;1;76.0;12.0;0;0
10319;1971;1;1;66303.0;0;1;2013-02-26;56;1090;12;96;16;12;60;4;3.0;4.0;11.0;8;0;1;0;0;0;0;3;11;0;43;585;1;1286.0;23.0;1;1
2296;1975;3;1;37368.0;1;0;2013-12-16;4;3;2;11;2;2;10;1;1.0;0.0;2.0;6;1;0;0;0;0;0;3;11;0;39;292;1;30.0;8.0;1;0
10637;1964;1;1;40800.0;1;2;2013-01-01;77;24;0;27;8;30;10;2;3.0;0.0;3.0;7;0;0;0;0;0;1;3;11;0;50;641;3;99.0;10.0;0;0
2931;1978;1;0;71847.0;0;0;2012-09-21;95;737;21;106;55;63;210;0;6.0;7.0;9.0;3;0;0;0;1;0;0;3;11;0;36;743;0;1192.0;19.0;1;1
907;1975;1;1;46149.0;0;1;2013-11-29;36;254;6;71;4;0;27;5;5.0;1.0;7.0;5;0;0;0;0;0;0;3;11;0;39;309;1;362.0;13.0;0;2
3698;1983;1;1;78687.0;0;0;2012-08-09;13;817;185;687;145;55;241;1;4.0;6.0;8.0;2;0;0;1;0;0;0;3;11;1;31;786;0;2130.0;16.0;1;1
9516;1971;2;0;49118.0;0;0;2012-08-18;90;620;54;239;99;98;119;2;9.0;7.0;10.0;7;0;1;0;0;1;0;3;11;1;43;777;0;1229.0;24.0;2;1
679;1957;4;1;37633.0;1;1;2012-09-20;49;13;4;20;0;0;1;2;1.0;0.0;3.0;9;0;0;0;0;0;0;3;11;0;57;744;2;38.0;12.0;0;0
7384;1951;3;1;39767.0;0;0;2013-07-21;18;113;61;204;34;26;47;2;7.0;1.0;7.0;8;0;0;0;0;0;0;3;11;0;63;440;0;485.0;16.0;0;2
5043;1951;0;1;26997.0;0;0;2012-11-05;89;7;23;78;133;49;144;2;4.0;2.0;5.0;7;0;0;0;0;0;0;3;11;0;63;698;0;434.0;14.0;0;0
5267;1970;1;0;33986.0;1;0;2013-03-14;43;16;2;18;2;1;5;1;1.0;0.0;3.0;7;0;0;0;0;0;0;3;11;0;44;569;1;44.0;10.0;0;0
339;1972;4;1;57091.0;0;1;2012-11-23;82;462;0;24;6;0;4;2;9.0;2.0;5.0;7;0;1;0;0;0;0;3;11;1;42;680;1;496.0;14.0;1;2
2516;1969;2;1;46831.0;1;1;2013-06-08;84;22;2;10;6;4;34;2;1.0;2.0;2.0;4;0;0;0;0;0;0;3;11;0;45;483;2;78.0;8.0;0;0
9010;1972;3;1;83151.0;0;0;2013-02-10;80;968;147;842;137;42;210;1;5.0;7.0;10.0;2;1;0;1;1;0;0;3;11;1;42;601;0;2346.0;19.0;3;1
378;1971;1;1;52531.0;0;0;2012-12-30;68;283;112;151;51;72;125;2;7.0;2.0;10.0;6;0;0;0;0;0;0;3;11;0;43;643;0;794.0;18.0;0;2
4808;1956;1;1;15759.0;0;0;2013-09-05;12;1;2;5;6;0;3;1;1.0;0.0;2.0;7;0;0;0;0;0;0;3;11;0;58;394;0;17.0;9.0;0;0
5068;1971;1;0;22804.0;1;0;2013-07-31;75;14;1;7;2;1;1;1;2.0;0.0;2.0;9;0;0;0;0;0;0;3;11;0;43;430;1;26.0;11.0;0;0
7628;1973;2;1;43050.0;1;0;2014-03-18;10;30;5;24;6;3;8;2;2.0;0.0;4.0;5;0;0;0;0;0;0;3;11;0;41;200;1;76.0;9.0;0;0
7128;1977;4;0;42997.0;1;1;2013-12-07;91;4;0;5;0;1;5;1;1.0;0.0;2.0;7;0;0;0;0;0;0;3;11;0;37;301;2;15.0;9.0;0;0
2811;1963;4;0;48918.0;1;1;2014-04-12;21;52;0;9;0;0;1;2;1.0;0.0;4.0;4;0;0;0;0;0;0;3;11;0;51;175;2;62.0;8.0;0;0
3551;1954;3;1;60033.0;0;1;2014-03-29;28;62;1;57;19;11;48;2;2.0;1.0;5.0;2;0;0;0;0;0;0;3;11;0;60;189;1;198.0;8.0;0;0
1663;1978;4;1;34043.0;1;0;2013-10-25;97;20;2;14;3;0;10;1;2.0;0.0;2.0;9;0;0;0;0;0;0;3;11;0;36;344;1;49.0;11.0;0;0
5543;1966;1;1;57811.0;0;1;2013-06-24;49;545;7;114;37;21;78;5;7.0;2.0;11.0;5;0;1;0;0;0;0;3;11;0;48;467;1;802.0;18.0;1;2
1577;1946;1;1;78569.0;0;0;2014-02-19;14;558;79;622;207;175;95;1;4.0;6.0;4.0;1;0;0;1;0;0;0;3;11;1;68;227;0;1736.0;11.0;1;1
10641;1978;1;0;7500.0;1;1;2012-12-27;5;6;5;4;13;4;25;4;2.0;1.0;3.0;6;0;0;0;0;0;0;3;11;0;36;646;2;57.0;10.0;0;0
5336;1971;3;1;51301.0;1;0;2013-06-04;37;39;1;9;2;0;8;0;1.0;0.0;1.0;1;0;0;0;0;0;0;3;11;0;43;487;1;59.0;2.0;0;0
6024;1953;1;1;94384.0;0;0;2013-03-04;62;1111;24;790;160;45;172;0;5.0;8.0;5.0;2;0;1;1;1;0;0;3;11;1;61;579;0;2302.0;15.0;3;1
1878;1985;2;1;23148.0;0;0;2014-02-18;83;4;6;8;6;3;10;1;2.0;0.0;3.0;7;0;0;0;0;0;0;3;11;0;29;228;0;37.0;10.0;0;0
3099;1970;1;0;44267.0;1;1;2013-02-25;48;183;5;65;3;5;49;5;5.0;2.0;4.0;9;0;0;0;0;0;0;3;11;0;44;586;2;310.0;15.0;0;2
6055;1979;1;1;71626.0;0;0;2012-11-01;94;546;72;376;94;145;72;1;5.0;5.0;8.0;3;0;1;0;0;0;0;3;11;0;35;702;0;1305.0;16.0;1;1
5841;1966;1;1;60894.0;0;1;2013-06-28;61;606;7;155;10;0;54;5;10.0;3.0;8.0;7;0;0;0;0;0;0;3;11;0;48;463;1;832.0;18.0;0;2
3972;1976;1;1;50200.0;1;1;2013-04-03;70;266;6;51;8;6;64;6;7.0;1.0;5.0;8;0;0;0;0;0;0;3;11;0;38;549;2;401.0;14.0;0;2
4394;1965;4;1;81051.0;0;0;2014-05-23;43;1142;29;249;38;29;14;1;5.0;5.0;12.0;2;0;1;1;0;0;0;3;11;0;49;134;0;1501.0;19.0;2;1
5758;1982;1;1;65169.0;0;0;2014-01-14;23;1074;0;69;0;0;46;1;10.0;4.0;13.0;6;1;0;1;1;1;0;3;11;1;32;263;0;1189.0;23.0;4;1
6658;1972;1;1;59868.0;0;1;2013-07-22;37;771;51;154;54;10;154;7;11.0;2.0;12.0;6;0;0;0;0;0;0;3;11;0;42;439;1;1194.0;20.0;0;2
4603;1960;4;1;65695.0;0;1;2014-01-31;50;371;32;189;0;58;6;2;5.0;4.0;10.0;4;0;0;0;0;0;0;3;11;0;54;246;1;656.0;18.0;0;2
8427;1956;3;0;64857.0;0;0;2012-11-23;78;556;14;717;210;0;43;1;7.0;5.0;10.0;4;0;0;0;0;0;0;3;11;0;58;680;0;1540.0;19.0;0;1
10260;1965;3;1;45143.0;0;1;2013-08-26;74;202;5;74;11;5;14;3;6.0;1.0;5.0;7;0;0;0;0;0;0;3;11;0;49;404;1;311.0;13.0;0;2
7143;1955;2;1;74805.0;0;1;2013-11-06;14;209;162;209;41;162;37;5;4.0;7.0;10.0;2;0;0;0;0;0;0;3;11;0;59;332;1;820.0;19.0;0;2
8789;1989;2;1;59060.0;1;0;2014-01-11;77;35;40;111;36;40;12;3;3.0;1.0;7.0;4;0;0;0;0;0;0;3;11;0;25;266;1;274.0;12.0;0;0
6197;1962;4;0;27238.0;1;1;2013-04-20;39;37;0;17;0;0;3;3;3.0;0.0;3.0;9;0;0;0;0;0;0;3;11;0;52;532;2;57.0;12.0;0;0
4554;1965;1;1;47009.0;0;1;2013-10-01;89;171;45;73;59;10;90;4;3.0;2.0;8.0;4;0;0;0;0;0;0;3;11;0;49;368;1;448.0;14.0;0;2
4937;1973;2;1;46094.0;1;1;2014-06-10;62;12;2;20;3;2;5;1;1.0;0.0;3.0;7;0;0;0;0;0;0;3;11;0;41;116;2;44.0;10.0;0;0
1920;1972;1;1;40321.0;1;1;2013-07-29;59;44;4;21;6;0;27;2;3.0;0.0;3.0;7;0;0;0;0;0;0;3;11;0;42;432;2;102.0;10.0;0;0
8749;1984;1;1;37235.0;1;0;2014-02-01;68;20;2;9;4;6;20;1;1.0;1.0;2.0;4;0;0;0;0;0;0;3;11;0;30;245;1;61.0;7.0;0;0
1650;1960;3;1;81843.0;0;0;2013-04-22;13;779;86;537;34;69;138;1;5.0;9.0;12.0;3;0;0;0;0;0;0;3;11;0;54;530;0;1643.0;24.0;0;1
10377;1958;3;1;46692.0;0;1;2013-06-06;37;170;6;97;24;12;88;3;6.0;1.0;5.0;6;0;0;0;0;0;0;3;11;0;56;485;1;397.0;12.0;0;2
9206;1968;1;1;77382.0;0;1;2014-01-07;36;491;48;231;112;105;134;2;5.0;7.0;12.0;1;0;0;1;0;0;0;3;11;0;46;270;1;1121.0;20.0;1;1
10971;1977;1;0;37774.0;2;0;2012-09-03;28;173;8;107;7;2;176;4;7.0;2.0;3.0;9;1;0;0;0;0;1;3;11;1;37;761;2;473.0;14.0;1;2
6398;1974;0;1;18393.0;1;0;2014-03-29;2;7;10;13;16;0;4;2;3.0;0.0;3.0;8;0;0;0;0;0;0;3;11;0;40;189;1;50.0;11.0;0;0
9212;1962;3;1;72828.0;0;1;2013-02-14;17;1205;0;235;19;14;205;6;6.0;3.0;13.0;7;0;0;0;0;0;0;3;11;0;52;597;1;1678.0;23.0;0;2
7937;1982;1;1;24711.0;0;0;2014-04-18;86;10;7;25;6;3;7;1;3.0;0.0;3.0;7;0;0;0;0;0;0;3;11;0;32;169;0;58.0;10.0;0;0
839;1975;4;1;45503.0;1;0;2013-09-25;54;97;4;44;6;1;18;1;3.0;1.0;4.0;5;0;0;0;0;0;0;3;11;0;39;374;1;170.0;10.0;0;0
4246;1982;3;0;6560.0;0;0;2013-12-12;2;67;11;26;4;3;262;0;1.0;0.0;1.0;17;0;0;0;0;0;0;3;11;0;32;296;0;373.0;18.0;0;0
158;1945;4;1;71604.0;0;0;2013-11-17;3;345;53;528;98;75;97;1;8.0;3.0;5.0;4;1;0;0;0;0;0;3;11;1;69;321;0;1196.0;12.0;1;1
4832;1979;1;1;27244.0;1;0;2014-03-07;84;6;5;17;3;24;46;2;2.0;2.0;2.0;7;0;0;0;0;0;0;3;11;0;35;211;1;101.0;11.0;0;0
5621;1969;1;1;48752.0;1;1;2012-12-12;8;73;57;100;71;15;0;5;6.0;1.0;5.0;9;0;0;0;0;0;0;3;11;1;45;661;2;316.0;15.0;0;2
1945;1962;1;1;71434.0;0;1;2013-09-18;4;711;36;217;172;96;168;3;7.0;4.0;7.0;4;0;1;0;1;0;0;3;11;0;52;381;1;1400.0;15.0;2;1
5147;1948;1;0;90842.0;0;0;2013-07-29;57;774;70;118;182;187;93;1;4.0;9.0;13.0;1;0;0;0;0;0;0;3;11;0;66;432;0;1424.0;23.0;0;1
2535;1978;3;1;88097.0;1;0;2012-08-18;24;163;0;480;0;126;75;1;6.0;5.0;8.0;9;0;1;1;1;0;0;3;11;1;36;777;1;844.0;22.0;3;1
11039;1975;1;1;51948.0;0;1;2013-09-17;51;82;33;54;71;30;41;2;5.0;2.0;4.0;5;0;0;0;0;0;0;3;11;0;39;382;1;311.0;11.0;0;0
9495;1982;1;1;71853.0;0;0;2013-05-08;29;358;108;413;141;97;32;1;2.0;8.0;6.0;1;0;0;0;0;0;0;3;11;0;32;514;0;1149.0;15.0;0;1
9635;1983;3;1;35876.0;0;0;2014-04-20;13;66;2;40;4;3;14;1;3.0;1.0;3.0;6;0;0;0;0;0;0;3;11;0;31;167;0;129.0;10.0;0;0
2173;1952;1;0;40049.0;0;1;2013-10-16;23;13;6;7;0;3;3;1;1.0;0.0;3.0;6;0;0;0;0;0;0;3;11;0;62;353;1;32.0;9.0;0;0
942;1982;1;0;39660.0;1;0;2012-08-08;36;139;13;78;20;13;36;3;7.0;1.0;3.0;9;0;0;0;0;0;0;3;11;1;32;787;1;299.0;13.0;0;2
9386;1962;1;1;50127.0;0;1;2014-05-29;88;274;0;21;4;6;15;1;5.0;1.0;6.0;6;0;1;0;0;0;0;3;11;0;52;128;1;320.0;13.0;1;0
5510;1977;3;1;43263.0;0;1;2012-11-21;2;262;6;61;0;10;102;3;5.0;2.0;6.0;5;0;0;0;0;0;0;3;11;0;37;682;1;441.0;13.0;0;2
873;1949;3;1;62845.0;1;1;2012-10-01;3;1099;0;45;0;0;34;11;3.0;4.0;10.0;8;0;1;0;0;0;0;3;11;1;65;733;2;1178.0;22.0;1;2
2253;1990;1;1;18929.0;0;0;2013-02-16;15;32;0;8;23;4;18;1;1.0;0.0;4.0;6;0;0;0;0;0;0;3;11;0;24;595;0;85.0;10.0;0;0
5181;1982;0;0;24367.0;1;0;2013-03-20;58;2;4;2;0;11;5;1;1.0;0.0;2.0;9;0;0;0;0;0;0;3;11;0;32;563;1;24.0;11.0;0;0
979;1975;1;0;33249.0;1;0;2013-02-20;11;6;10;21;19;14;42;2;2.0;1.0;3.0;6;0;0;0;0;0;0;3;11;0;39;591;1;112.0;10.0;0;0
10390;1959;2;1;26887.0;0;1;2013-02-10;27;6;7;4;3;4;6;1;1.0;0.0;3.0;6;0;0;0;0;0;0;3;11;0;55;601;1;30.0;9.0;0;0
4698;1983;4;1;50150.0;0;0;2013-06-20;32;135;46;92;65;61;11;2;5.0;2.0;7.0;5;0;0;0;0;0;0;3;11;0;31;471;0;410.0;14.0;0;2
7793;1976;1;1;62061.0;0;1;2013-08-31;12;641;7;84;0;30;38;3;10.0;4.0;7.0;6;0;1;0;0;0;0;3;11;0;38;399;1;800.0;17.0;1;2
1745;1962;4;0;85696.0;0;0;2013-05-03;88;714;76;395;116;0;12;1;4.0;6.0;9.0;1;0;0;0;0;0;0;3;11;1;52;519;0;1313.0;16.0;0;1
10590;1956;4;1;76542.0;0;0;2013-03-30;91;794;73;573;0;29;14;1;4.0;8.0;10.0;2;0;0;0;0;0;0;3;11;0;58;553;0;1483.0;20.0;0;1
5080;1993;1;0;70515.0;0;0;2013-10-21;12;420;0;452;182;64;140;1;6.0;6.0;4.0;2;0;0;0;0;0;0;3;11;1;21;348;0;1258.0;12.0;0;1
8369;1987;1;1;18227.0;1;0;2012-11-08;21;1;2;7;4;3;11;1;0.0;1.0;2.0;8;0;0;0;0;0;0;3;11;0;27;695;1;28.0;11.0;0;0
5232;1965;1;1;69139.0;0;1;2014-01-27;23;86;12;75;33;15;6;1;4.0;1.0;5.0;4;0;0;0;0;0;0;3;11;0;49;250;1;227.0;10.0;0;0
2407;1982;1;1;69109.0;0;0;2012-11-09;10;823;25;459;124;29;95;1;6.0;6.0;7.0;4;0;0;1;0;0;0;3;11;1;32;694;0;1555.0;17.0;1;1
3834;1962;1;0;69627.0;0;1;2013-03-17;35;231;161;215;171;30;53;2;8.0;2.0;11.0;5;0;0;0;0;0;0;3;11;0;52;566;1;861.0;18.0;0;2
7912;1978;1;1;38136.0;1;0;2013-04-22;69;8;15;27;0;20;33;2;3.0;1.0;2.0;8;1;0;0;0;0;0;3;11;0;36;530;1;103.0;11.0;1;0
7712;1946;4;0;62159.0;0;0;2014-04-28;68;182;17;259;77;70;29;1;6.0;2.0;10.0;4;0;0;0;0;0;0;3;11;0;68;159;0;634.0;16.0;0;1
1065;1963;1;0;80695.0;0;0;2013-12-29;85;557;129;984;193;37;18;1;5.0;8.0;5.0;2;0;0;0;0;0;0;3;11;0;51;279;0;1918.0;15.0;0;1
7275;1971;3;0;33316.0;1;1;2013-10-04;34;79;1;31;4;4;12;3;2.0;1.0;4.0;6;0;0;0;0;0;0;3;11;0;43;365;2;131.0;11.0;0;0
1343;1968;1;1;58554.0;1;1;2012-09-26;55;368;24;68;38;0;88;6;8.0;2.0;6.0;7;0;0;0;0;0;0;3;11;0;46;738;2;586.0;15.0;0;2
1384;1992;0;1;17256.0;1;0;2013-11-23;10;6;4;14;8;8;22;2;2.0;1.0;2.0;8;1;0;0;0;0;0;3;11;0;22;315;1;62.0;11.0;1;0
9967;1974;1;0;53034.0;1;1;2013-05-30;30;160;15;196;15;11;50;8;6.0;1.0;7.0;8;0;0;0;0;0;0;3;11;0;40;492;2;447.0;16.0;0;2
6181;1950;2;1;52203.0;0;0;2012-07-31;36;488;21;238;56;108;28;1;8.0;7.0;11.0;6;0;0;0;0;0;0;3;11;0;64;795;0;939.0;24.0;0;1
10507;1977;2;0;59601.0;0;1;2013-07-25;14;691;7;69;0;7;23;4;2.0;2.0;7.0;8;0;1;0;0;0;0;3;11;0;37;436;1;797.0;17.0;1;2
2674;1958;3;0;75154.0;0;1;2012-09-04;79;543;10;205;160;143;82;1;6.0;3.0;6.0;3;0;0;0;0;0;0;3;11;1;56;760;1;1143.0;12.0;0;2
2698;1976;1;0;47025.0;0;1;2013-11-07;52;254;7;108;20;0;26;3;6.0;3.0;5.0;6;0;0;0;0;0;0;3;11;0;38;331;1;415.0;14.0;0;2
3231;1973;1;1;37971.0;1;0;2013-11-25;97;5;4;10;2;2;7;1;1.0;0.0;3.0;8;0;0;0;0;0;0;3;11;0;41;313;1;30.0;11.0;0;0
4096;1968;3;0;41335.0;1;0;2013-12-26;24;112;19;21;16;14;5;3;4.0;1.0;4.0;7;0;0;0;0;0;0;3;11;0;46;282;1;187.0;12.0;0;0
10476;1958;1;1;67267.0;0;1;2014-05-13;0;134;11;59;15;2;30;1;3.0;2.0;5.0;2;0;0;0;0;0;0;3;11;0;56;144;1;251.0;9.0;0;0
5948;1975;1;0;57338.0;0;1;2014-04-29;96;143;6;52;11;8;17;2;4.0;1.0;5.0;5;0;0;0;0;0;0;3;11;0;39;158;1;237.0;11.0;0;0
9140;1960;2;1;50523.0;1;1;2013-12-25;89;51;4;24;4;7;1;2;2.0;0.0;4.0;6;0;0;0;0;0;0;3;11;0;54;283;2;91.0;10.0;0;0
10258;1965;3;0;35791.0;2;1;2013-05-06;94;27;0;5;0;0;3;2;1.0;0.0;3.0;8;0;0;0;0;0;0;3;11;0;49;516;3;35.0;11.0;0;0
5675;1960;4;0;50611.0;0;1;2012-10-04;98;459;0;24;6;0;4;6;4.0;5.0;7.0;6;0;1;0;0;0;0;3;11;0;54;730;1;493.0;18.0;1;2
4743;1969;4;1;56242.0;0;1;2013-03-03;72;689;8;167;11;8;88;5;8.0;4.0;11.0;6;0;0;0;0;0;0;3;11;0;45;580;1;971.0;21.0;0;2
8805;1960;1;0;48904.0;0;1;2012-12-02;1;283;10;38;0;13;27;4;7.0;2.0;4.0;8;0;0;0;0;0;0;3;11;0;54;671;1;371.0;14.0;0;2
1542;1975;1;0;56243.0;1;2;2013-12-30;26;347;0;35;4;3;7;6;4.0;2.0;8.0;5;0;0;0;0;0;0;3;11;0;39;278;3;396.0;15.0;0;2
6770;1985;1;1;21355.0;1;0;2013-08-20;5;5;13;14;0;5;31;2;2.0;1.0;2.0;6;1;0;0;0;0;0;3;11;1;29;410;1;68.0;9.0;1;0
8773;1971;3;1;57420.0;0;1;2013-06-25;22;280;0;18;0;0;24;3;5.0;1.0;6.0;7;0;1;0;0;0;0;3;11;0;43;466;1;322.0;14.0;1;2
10475;1970;3;1;51301.0;0;1;2013-04-01;39;187;5;65;26;20;14;2;4.0;2.0;6.0;5;0;0;0;0;0;0;3;11;0;44;551;1;317.0;13.0;0;0
10420;1955;3;0;46390.0;0;1;2014-05-05;56;95;14;64;2;9;38;1;4.0;2.0;3.0;7;0;0;0;0;0;0;3;11;0;59;152;1;222.0;12.0;0;0
7514;1956;2;1;54342.0;1;1;2013-07-03;74;84;10;34;11;10;28;4;3.0;1.0;4.0;6;0;0;0;0;0;0;3;11;0;58;458;2;177.0;11.0;0;0
2902;1958;1;1;51301.0;1;1;2012-09-03;87;19;4;12;2;2;6;1;1.0;0.0;3.0;5;0;0;0;0;0;0;3;11;0;56;761;2;45.0;8.0;0;0
4345;1964;2;0;51301.0;1;1;2014-01-12;49;5;1;9;2;0;4;1;1.0;0.0;2.0;7;0;0;0;0;0;0;3;11;0;50;265;2;21.0;9.0;0;0
793;1973;1;1;20895.0;1;0;2012-10-06;24;18;3;17;3;0;4;1;2.0;0.0;3.0;9;0;0;0;0;0;0;3;11;0;41;728;1;45.0;12.0;0;0
10909;1948;1;1;92344.0;0;0;2014-01-15;9;992;24;694;51;19;119;0;5.0;10.0;5.0;1;1;0;1;0;0;0;3;11;0;66;262;0;1899.0;16.0;2;1
3769;1972;4;1;51301.0;1;0;2014-03-02;17;25;1;13;0;0;3;1;1.0;0.0;3.0;7;0;0;0;0;0;0;3;11;0;42;216;1;42.0;10.0;0;0
8702;1976;2;1;26907.0;1;1;2013-08-20;10;9;1;7;0;3;2;2;1.0;0.0;3.0;7;0;0;0;0;0;0;3;11;0;38;410;2;22.0;10.0;0;0
4791;1980;1;1;44964.0;1;1;2012-12-16;35;19;1;17;2;0;2;1;1.0;0.0;3.0;8;0;0;0;0;0;0;3;11;0;34;657;2;41.0;11.0;0;0
2963;1979;1;1;75507.0;0;0;2014-05-02;56;709;93;374;104;80;80;1;8.0;6.0;6.0;3;0;0;0;0;0;0;3;11;0;35;155;0;1440.0;15.0;0;1
8216;1972;3;1;53761.0;1;1;2013-10-11;7;158;0;76;13;7;71;6;4.0;4.0;3.0;5;0;0;0;0;0;0;3;11;0;42;358;2;325.0;12.0;0;2
8140;1973;1;1;22682.0;1;0;2013-10-03;51;10;14;29;4;2;36;3;2.0;1.0;4.0;4;0;0;0;0;0;0;3;11;0;41;366;1;95.0;9.0;0;0
10146;1972;4;1;38887.0;1;0;2014-03-02;17;25;1;13;0;0;3;1;1.0;0.0;3.0;7;0;0;0;0;0;0;3;11;0;42;216;1;42.0;10.0;0;0
5289;1975;2;0;41658.0;1;1;2012-11-09;30;8;4;12;15;4;29;2;1.0;1.0;2.0;4;0;0;0;0;0;0;3;11;0;39;694;2;72.0;7.0;0;0
2587;1972;4;1;29791.0;1;0;2014-05-15;21;14;0;6;0;0;0;2;2.0;0.0;3.0;5;0;0;0;0;0;0;3;11;0;42;142;1;20.0;8.0;0;0
4405;1956;3;1;63915.0;0;2;2013-07-30;2;622;7;115;30;0;15;2;6.0;3.0;12.0;5;0;0;0;0;0;0;3;11;0;58;431;2;789.0;20.0;0;2
8663;1974;1;0;39996.0;1;1;2014-05-22;85;11;0;3;0;0;1;1;1.0;0.0;2.0;6;0;0;0;0;0;0;3;11;0;40;135;2;15.0;8.0;0;0
2589;1972;1;0;26759.0;1;0;2014-02-07;65;25;3;16;8;5;2;2;2.0;1.0;3.0;6;0;0;0;0;0;0;3;11;0;42;239;1;59.0;10.0;0;0
3421;1968;3;0;63841.0;0;1;2013-04-21;64;635;15;100;20;7;131;1;9.0;3.0;9.0;6;0;0;0;0;0;0;3;11;0;46;531;1;908.0;18.0;0;2
10490;1969;4;1;51039.0;1;1;2012-12-10;11;100;64;79;65;0;109;2;6.0;2.0;4.0;7;0;0;0;0;0;0;3;11;0;45;663;2;417.0;13.0;0;2
4094;1961;1;1;60544.0;1;1;2012-08-25;92;201;2;43;3;5;35;4;5.0;1.0;5.0;6;0;0;0;0;0;0;3;11;0;53;770;2;289.0;12.0;0;2
9958;1972;1;1;65685.0;0;1;2014-03-29;54;642;14;49;0;7;57;1;9.0;2.0;9.0;5;0;0;0;0;0;0;3;11;0;42;189;1;769.0;16.0;0;2
2534;1953;1;1;37716.0;0;1;2014-04-21;4;97;1;41;6;2;41;2;4.0;1.0;3.0;7;0;0;0;0;0;0;3;11;0;61;166;1;188.0;11.0;0;0
4188;1957;1;0;36864.0;0;1;2012-08-13;53;204;5;39;17;0;89;3;5.0;2.0;4.0;8;0;0;0;0;0;0;3;11;1;57;782;1;354.0;14.0;0;0
6613;1970;3;1;44511.0;1;0;2012-10-12;39;513;7;133;46;14;14;6;8.0;4.0;8.0;8;0;0;0;0;0;0;3;11;0;44;722;1;727.0;20.0;0;2
10827;1967;4;1;36947.0;1;1;2012-08-07;49;88;3;21;4;1;29;4;3.0;0.0;4.0;9;0;0;0;0;0;0;3;11;0;47;788;2;146.0;13.0;0;0
5491;1951;3;1;47352.0;0;1;2013-04-11;70;172;12;112;8;0;15;4;6.0;1.0;5.0;7;0;0;0;0;0;0;3;11;0;63;541;1;319.0;13.0;0;2
8402;1953;3;1;67087.0;0;1;2013-12-17;40;329;35;222;130;35;43;2;7.0;5.0;8.0;4;0;0;0;0;0;0;3;11;0;61;291;1;794.0;17.0;0;2
8783;1950;1;1;57045.0;0;1;2012-09-08;40;296;13;104;11;13;17;3;4.0;2.0;9.0;3;0;0;0;0;0;0;3;11;0;64;756;1;454.0;14.0;0;2
10010;1953;4;0;36957.0;1;1;2012-09-06;43;100;2;16;2;1;31;4;3.0;2.0;2.0;9;0;0;0;0;0;0;3;11;1;61;758;2;152.0;13.0;0;0
618;1977;4;1;69389.0;0;1;2012-09-28;17;422;7;238;69;46;15;1;7.0;2.0;12.0;4;0;0;0;0;0;0;3;11;0;37;736;1;797.0;18.0;0;2
9121;1972;1;1;80134.0;1;0;2013-05-20;40;1218;16;272;104;0;80;2;5.0;3.0;6.0;6;0;1;1;1;0;0;3;11;1;42;502;1;1690.0;15.0;3;1
361;1969;3;1;43142.0;1;1;2014-02-18;84;5;1;7;2;1;4;1;1.0;0.0;2.0;7;0;0;0;0;0;0;3;11;0;45;228;2;20.0;9.0;0;0
4310;1944;1;1;80589.0;0;0;2014-01-22;25;507;93;520;242;40;26;1;5.0;10.0;5.0;1;0;0;0;1;0;0;3;11;1;70;255;0;1428.0;16.0;1;1
